Sample	162	82	287	42	107	262	187	1	272	152	282	247	77	192	87	127	222	137	132	92	52	252	142	197	267	7	112	47	257	97	27	37	242	22	157	4	182	72	212	277	290	17	57	172	227	167	207	122	12	102	67	117	9	202	62	8	217	237	147	177	3	5	32	6	2	232
230929-COI-COL-071-B1_S107_L001_R1_001 - nextera_transposase_sequence	0.16910294141558674	0.16747695159428302	0.19024080909253507	0.12520121624038633	0.16747695159428302	0.18861481927123136	0.16910294141558674	0.0	0.18861481927123136	0.16910294141558674	0.19024080909253507	0.18861481927123136	0.16747695159428302	0.16910294141558674	0.16747695159428302	0.16747695159428302	0.18341165184305946	0.16747695159428302	0.16747695159428302	0.16747695159428302	0.1271524040259508	0.18861481927123136	0.16747695159428302	0.16910294141558674	0.18861481927123136	0.0	0.16747695159428302	0.12520121624038633	0.18861481927123136	0.16747695159428302	0.001951187785564462	0.12520121624038633	0.18861481927123136	0.0006503959285214875	0.16910294141558674	0.0	0.16910294141558674	0.16747695159428302	0.17072893123689045	0.18991561112827432	0.19024080909253507	0.0	0.1323555714541227	0.16910294141558674	0.18861481927123136	0.16910294141558674	0.16975333734410825	0.16747695159428302	0.0	0.16747695159428302	0.16747695159428302	0.16747695159428302	0.0	0.16910294141558674	0.13918472870359833	0.0	0.17137932716541193	0.18861481927123136	0.16747695159428302	0.16910294141558674	0.0	0.0	0.12357522641908261	0.0	0.0	0.18861481927123136
230929-COI-COL-071-B1_S107_L001_R1_001 - polya	1.0276255670639503	0.9482772637843286	1.04941383066942	0.0	0.9528300352839791	1.0292515568852538	1.0292515568852538	0.0	1.0292515568852538	1.0276255670639503	1.0308775467065576	1.0292515568852538	0.9453504821059819	1.0292515568852538	0.9512040454626755	0.9781954764963171	1.0292515568852538	1.022747597600039	1.019170419993171	0.9512040454626755	0.0	1.0292515568852538	1.025349181314125	1.0292515568852538	1.0292515568852538	0.0	0.9534804312125006	0.0	1.0292515568852538	0.9512040454626755	0.0	0.0	1.0292515568852538	0.0	1.0276255670639503	0.0	1.0276255670639503	0.617876132095413	1.0292515568852538	1.0292515568852538	1.0617713533113282	0.0	0.0	1.0276255670639503	1.0292515568852538	1.0276255670639503	1.0292515568852538	0.9668135477471911	0.0	0.9521796393554576	0.004877969463911156	0.9573828067836295	0.0	1.0292515568852538	0.0	0.0	1.0292515568852538	1.0292515568852538	1.0263247752069071	1.0276255670639503	0.0	0.0	0.0	0.0	0.0	1.0292515568852538
230929-COI-COL-071-B1_S107_L001_R2_001 - polya	0.11707126713386776	0.013007918570429749	0.14211151038194503	0.006503959285214874	0.014959106355994211	0.1317051755256012	0.12032324677647518	0.0	0.1330059673826442	0.10081136892083056	0.13560755109673012	0.1300791857042975	0.012357522641908262	0.12032324677647518	0.013007918570429749	0.030893806604770657	0.12357522641908261	0.07902310531536073	0.03837335978276776	0.013007918570429749	0.006503959285214874	0.1300791857042975	0.08682785645761858	0.12032324677647518	0.1317051755256012	0.0	0.016910294141558674	0.006503959285214874	0.13137997756134048	0.013007918570429749	0.006503959285214874	0.006503959285214874	0.1300791857042975	0.0052031674281719	0.10731532820604543	0.0	0.11934765288369295	0.011056730784865288	0.12357522641908261	0.13333116534690492	0.1479650737386384	0.0006503959285214875	0.006503959285214874	0.11772166306238922	0.12357522641908261	0.11707126713386776	0.1219492365977789	0.02438984731955578	0.0	0.013007918570429749	0.008455147070779337	0.019186679891383878	0.0	0.12064844474073592	0.006829157249475618	0.0	0.12357522641908261	0.12910359181151526	0.09495780556413716	0.11869725695517146	0.0	0.0	0.006503959285214874	0.0	0.0	0.1242256223476041
230929-COI-COL-071-B2_S108_L001_R1_001 - nextera_transposase_sequence	0.09887407151067222	0.09640221972290541	0.11988481170669005	0.06303222058805354	0.09689659008045878	0.11988481170669005	0.09887407151067222	0.0	0.11988481170669005	0.09887407151067222	0.11988481170669005	0.11988481170669005	0.0954134790077987	0.09887407151067222	0.09640221972290541	0.09763814561678882	0.11321081187971968	0.09763814561678882	0.09763814561678882	0.09640221972290541	0.06896466487869388	0.11988481170669005	0.09763814561678882	0.09887407151067222	0.11988481170669005	0.0	0.09763814561678882	0.06426814648193695	0.11988481170669005	0.09640221972290541	0.0	0.06303222058805354	0.11988481170669005	0.0	0.09887407151067222	0.0	0.09887407151067222	0.09467192347146866	0.09887407151067222	0.11988481170669005	0.11988481170669006	0.0	0.07143651666646068	0.09887407151067222	0.11988481170669005	0.09887407151067222	0.09887407151067222	0.09763814561678882	0.0	0.09640221972290541	0.0939303679351386	0.09763814561678882	0.0	0.09887407151067222	0.07984081274486783	0.0	0.10085155294088569	0.11988481170669005	0.09763814561678882	0.09887407151067222	0.0	0.0	0.06303222058805354	0.0	0.0	0.11988481170669005
230929-COI-COL-071-B2_S108_L001_R1_001 - polya	1.0690758982091433	0.9894822706430523	1.099479675198675	0.0	0.9961562704700226	1.0727836758907936	1.0703118241030267	0.0	1.0727836758907936	1.0688287130303666	1.0735252314271235	1.0727836758907936	0.9860216781401787	1.0705590092818036	0.9949203445761391	1.037683380504505	1.0727836758907936	1.0661096760638233	1.0604244169519594	0.9959090852912459	0.0	1.0727836758907936	1.06709841677893	1.0715477499969102	1.0727836758907936	0.0	0.9973921963639061	0.0	1.0727836758907936	0.9961562704700226	0.0	0.0	1.0727836758907936	0.0	1.0690758982091433	0.0	1.0703118241030267	0.6342771687409623	1.0715477499969102	1.0727836758907936	1.12592848932778	0.0	0.0	1.0695702685666968	1.0727836758907936	1.0690758982091433	1.0715477499969102	1.0191444920962538	0.0	0.9961562704700226	0.007662740542077097	1.0001112333304494	0.0	1.0715477499969102	0.0	0.0	1.0727836758907936	1.0727836758907936	1.06783997231526	1.0703118241030267	0.0	0.0	0.0	0.0	0.0	1.0727836758907936
230929-COI-COL-071-B2_S108_L001_R2_001 - polya	0.10258184919232242	0.017302962514367637	0.13916525565127116	0.008651481257183818	0.021010740196017848	0.11741295991892327	0.11123333044950626	0.0	0.11864888581280666	0.10010999740455562	0.12804192260632052	0.11741295991892327	0.015325481084154196	0.11123333044950626	0.01853888840825104	0.035594665743842	0.11494110813115646	0.08676199775061486	0.062290665051723496	0.01853888840825104	0.008651481257183818	0.11741295991892327	0.09195288650492517	0.11123333044950626	0.11864888581280666	0.0	0.02175229573234789	0.008651481257183818	0.11741295991892327	0.018786073587027722	0.006179629469417014	0.008651481257183818	0.11741295991892327	0.004202148039203569	0.1015931084772157	0.0	0.11049177491317622	0.014089555190270789	0.11370518223727304	0.11864888581280666	0.1396596260088245	0.0009887407151067222	0.009393036793513861	0.10307621954987578	0.11494110813115646	0.10258184919232242	0.11370518223727304	0.028179110380541585	0.0	0.021010740196017848	0.012112073760057348	0.023729777162561333	0.0	0.11296362670094302	0.009887407151067222	0.0	0.11444673777360308	0.11642421920381654	0.0966494049016821	0.10851429348296278	0.0	0.0	0.006921185005747055	0.0	0.0	0.11494110813115646
230929-COI-COL-071-B3_S109_L001_R1_001 - nextera_transposase_sequence	0.154011134434608	0.154011134434608	0.18481336132152962	0.09925161996896961	0.154011134434608	0.1836725381034955	0.154011134434608	0.0	0.18412886739070913	0.154011134434608	0.18481336132152962	0.18253171488546135	0.154011134434608	0.154011134434608	0.154011134434608	0.154011134434608	0.17431778771561562	0.154011134434608	0.154011134434608	0.154011134434608	0.11339782787259285	0.182988044172675	0.154011134434608	0.154011134434608	0.1836725381034955	0.0	0.154011134434608	0.09970794925618327	0.1836725381034955	0.154011134434608	0.0657114173587661	0.09925161996896961	0.18253171488546135	0.0	0.154011134434608	0.0	0.154011134434608	0.154011134434608	0.154011134434608	0.18481336132152962	0.18481336132152962	0.0	0.13005384685589122	0.154011134434608	0.18253171488546135	0.154011134434608	0.154011134434608	0.154011134434608	0.0	0.154011134434608	0.15264214657296707	0.154011134434608	0.0	0.154011134434608	0.13918043260016427	0.0	0.15880259195035135	0.18253171488546135	0.154011134434608	0.154011134434608	0.0	0.0	0.09856712603814913	0.0	0.0	0.18253171488546135
230929-COI-COL-071-B3_S109_L001_R1_001 - polya	1.3724103312950626	1.2793191567034774	1.4089166742721546	0.0	1.2925527060326731	1.3735511545130967	1.3724103312950626	0.0	1.3735511545130967	1.3724103312950626	1.3760609655927718	1.3735511545130967	1.2765811809801952	1.3724103312950626	1.290271059596605	1.3420644336953544	1.3724103312950626	1.372182166651456	1.365109062699644	1.2911837181710324	0.0	1.3735511545130967	1.3724103312950626	1.3724103312950626	1.3735511545130967	0.0	1.2957470110431686	0.0	1.3735511545130967	1.291411882814639	0.0	0.0	1.3726384959386695	0.0	1.3724103312950626	0.0	1.3724103312950626	0.8312037966596696	1.3724103312950626	1.3735511545130967	1.4397189011590763	0.0	0.0	1.3724103312950626	1.3724103312950626	1.3724103312950626	1.3724103312950626	1.3299717075841928	0.0	1.2925527060326731	0.0061604453773843205	1.3101213835903986	0.0	1.3724103312950626	0.0	0.0	1.3724103312950626	1.3724103312950626	1.3724103312950626	1.3724103312950626	0.0	0.0	0.0	0.0	0.0	1.3724103312950626
230929-COI-COL-071-B3_S109_L001_R2_001 - nextera_transposase_sequence	0.08898421100666241	0.08442091813452587	0.11864561467554988	0.0011408232180341335	0.08784338778862827	0.11864561467554988	0.08898421100666241	0.0	0.11864561467554988	0.08898421100666241	0.11864561467554988	0.1060965592771744	0.08442091813452587	0.08898421100666241	0.08487724742173952	0.08784338778862827	0.10449940677192662	0.08898421100666241	0.08784338778862827	0.08693072921420096	0.01391804326001643	0.1111161814365246	0.08898421100666241	0.08898421100666241	0.11864561467554988	0.0	0.08784338778862827	0.0015971525052477869	0.11864561467554988	0.08784338778862827	0.0	0.0011408232180341335	0.1060965592771744	0.0	0.08898421100666241	0.0	0.08898421100666241	0.08442091813452587	0.08898421100666241	0.11864561467554988	0.11864561467554988	0.0	0.033540202610203525	0.08898421100666241	0.1060965592771744	0.08898421100666241	0.08898421100666241	0.08784338778862827	0.0	0.08784338778862827	0.08099844848042348	0.08784338778862827	0.0	0.08898421100666241	0.05224970338596331	0.0	0.09468832709683309	0.1060965592771744	0.08898421100666241	0.08898421100666241	0.0	0.0	0.0011408232180341335	0.0	0.0	0.1060965592771744
